unix_time,counts,counts_err,count_rates,count_rates_err
1670788765.66557,0.00000,0.00000,0.00000,0.00000
1670788777.67541,635.00000,25.19921,26022.90656,1032.68755
1670788789.68525,1529.00000,39.10243,62781.45337,1605.56400
1670788801.69508,1564.00000,39.54744,68541.02358,1733.13428
1670788813.70492,1539.00000,39.23009,67722.62995,1726.29298
1670788825.71475,1529.00000,39.10243,64154.41984,1640.67605
1670788837.72459,1563.00000,39.53479,63609.69813,1608.95481
1670788849.73443,1550.00000,39.37004,66930.82868,1700.04475
1670788861.74426,1540.00000,39.24283,63723.20172,1623.81754
1670788873.75410,1585.00000,39.81206,62819.76007,1577.90786
1670788885.76393,1596.00000,39.94997,62122.10485,1554.99758
1670788897.77377,1530.00000,39.11521,58992.29905,1508.16760
1670788909.78361,1620.00000,40.24922,62550.60440,1554.08226
1670788921.79344,1586.00000,39.82462,59551.08313,1495.33354
1670788933.80328,1528.00000,39.08964,56737.11568,1451.46169
1670788945.81311,1499.00000,38.71692,54891.62066,1417.76822
1670788957.82295,1622.00000,40.27406,58768.68405,1459.21922
1670788969.83279,1628.00000,40.34848,58453.66145,1448.72021
1670788981.84262,1562.00000,39.52215,56988.71604,1441.94388
1670788993.85246,1562.00000,39.52215,56113.29073,1419.79363
1670789005.86229,1512.00000,38.88444,54873.93683,1411.20538
1670789017.87213,1469.00000,38.32754,54160.61740,1413.09939
1670789029.88197,1508.00000,38.83298,55927.58874,1440.20868
1670789041.89180,1468.00000,38.31449,50898.78865,1328.44757
1670789053.90164,1456.00000,38.15757,51747.16955,1356.14433
1670789065.91147,1505.00000,38.79433,51680.96397,1332.17830
1670789077.92131,1523.00000,39.02563,50862.48224,1303.30962
1670789089.93115,1485.00000,38.53570,49661.79128,1288.72174
1670789101.94098,1497.00000,38.69108,49725.16273,1285.18401
1670789113.95082,1560.00000,39.49684,52707.17311,1334.46573
1670789125.96066,1375.00000,37.08099,46975.58858,1266.83741
1670789137.97049,1469.00000,38.32754,49134.23722,1281.95659
1670789149.98033,1523.00000,39.02563,50705.30659,1299.28212
1670789161.99016,1534.00000,39.16631,48081.33697,1227.61972
1670789174.00000,nan,nan,nan,nan
